Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,116213196,9,6,422,11595,416,0,46.88888889,138.4308893,5792,0,1932.5,2181.008184,103.4047803,0.129073122,8300942.571,26800000.0,100000000,1,116000000,14500000.0,35000000.0,100000000,1,44381,8876.2,14298.13588,32994,41,0,0,0,0,292,200,0.077443873,0.051629249,0,5792,751.0625,1577.738781,2489259.663,0,0,0,0,1,0,0,0,0,801.1333333,46.88888889,1932.5,292,0,0,0,0,0,0,9,422,6,11595,251,235,2,20,3003.0,0.0,3003,3003,58100000.0,59500000.0,100000000,16000000,DoS Hulk
53,31622,1,1,50,91,50,50,50.0,0.0,91,91,91.0,0.0,4458.921004,63.24710644,31622.0,0.0,31622,31622,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,44,32,31.62355322,31.62355322,50,91,63.66666667,23.67136104,560.3333333,0,0,0,0,0,0,0,0,1,95.5,50.0,91.0,44,0,0,0,0,0,0,1,50,1,91,-1,-1,0,44,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,443915,8,7,382,3788,201,0,47.75,74.77728838,1460,0,541.1428571,661.7178222,9393.690233,33.79025264,31708.21429,54369.07607,201364,36,433476,61925.14286,65878.03025,201364,6627,399880,66646.66667,98130.4311,241478,48,0,0,0,0,172,152,18.02146807,15.76878456,0,1460,260.625,493.1293103,243176.5167,0,0,0,1,0,0,0,0,0,278.0,47.75,541.1428571,172,0,0,0,0,0,0,8,382,7,3788,8192,60,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
47200,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17857.14286,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,264,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,544,1,1,56,116,56,56,56.0,0.0,116,116,116.0,0.0,316176.4706,3676.470588,544.0,0.0,544,544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1838.235294,1838.235294,56,116,76.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,114.0,56.0,116.0,32,0,0,0,0,0,0,1,56,1,116,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
34698,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,365,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84150188,6,7,638,11595,313,0,106.3333333,160.1057984,4344,0,1656.428571,1760.597234,145.3710359,0.154485692,7012515.667,24200000.0,83800000,13,84000000,16800000.0,37400000.0,83800000,1017,84200000,14000000.0,34200000.0,83800000,13,0,0,0,0,176,232,0.071301088,0.083184603,0,4344,874.2142857,1449.16534,2100080.181,1,0,0,0,0,0,0,0,1,941.4615385,106.3333333,1656.428571,176,0,0,0,0,0,0,6,638,7,11595,0,235,3,20,14008.0,0.0,14008,14008,83800000.0,0.0,83800000,83800000,DoS Hulk
80,98698695,7,6,378,11595,372,0,54.0,140.2426469,4344,0,1932.5,1754.831473,121.3085948,0.131714001,8224891.25,28500000.0,98600000,1,98600000,16400000.0,40300000.0,98600000,1,64392,12878.4,21684.32131,50143,18,0,0,0,0,220,200,0.070922924,0.060791077,0,4344,855.2142857,1459.806214,2131034.181,0,0,0,0,1,0,0,0,0,921.0,54.0,1932.5,220,0,0,0,0,0,0,7,378,6,11595,274,235,2,20,2008.0,0.0,2008,2008,98600000.0,0.0,98600000,98600000,DoS Hulk
53,23788,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,4119.724231,84.07600471,23788.0,0.0,23788,23788,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.03800235,42.03800235,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,32,0,0,0,0,0,0,1,41,1,57,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,128,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,93750.0,15625.0,128.0,0.0,128,128,128,128.0,0.0,128,128,0,0.0,0.0,0,0,0,0,0,0,40,0,15625.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16118,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9800731,8,6,361,11632,361,0,45.125,127.632774,5792,0,1938.666667,2533.971007,1223.684233,1.428464877,753902.3846,1839523.183,4997808,1,4802923,686131.8571,1814770.727,4801645,1,9800684,1960136.8,2684545.342,5002097,56,0,0,0,0,264,200,0.816265644,0.612199233,0,5792,799.5333333,1796.765621,3228366.695,0,0,0,1,0,0,0,0,0,856.6428571,45.125,1938.666667,264,0,0,0,0,0,0,8,361,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye
54941,21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,43094631,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.046409494,43100000.0,0.0,43100000,43100000,43100000,43100000.0,0.0,43100000,43100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.046409494,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0,0,43100000.0,0.0,43100000,43100000,DoS GoldenEye
53,192,2,2,72,192,36,36,36.0,0.0,96,96,96.0,0.0,1375000.0,20833.33333,64.0,70.37755324,141,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,10416.66667,10416.66667,36,96,60.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,75.0,36.0,96.0,40,0,0,0,0,0,0,2,72,2,192,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53162,51,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,235294.1176,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19607.84314,19607.84314,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,16446,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56133,61687,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,697.0674534,48.63261303,30843.5,43615.05337,61684,3,61687,30843.5,43615.05337,61684,3,0,0.0,0.0,0,0,0,0,0,0,60,0,48.63261303,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,1549,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,25407,2,2,90,474,45,45,45.0,0.0,237,237,237.0,0.0,22198.60668,157.4369268,8469.0,14623.72152,25355,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,78.71846342,78.71846342,45,237,121.8,105.162731,11059.2,0,0,0,0,0,0,0,0,1,152.25,45.0,237.0,64,0,0,0,0,0,0,2,90,2,474,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98426882,5,7,349,11595,337,0,69.8,149.3994645,7240,0,1656.428571,2566.885263,121.3489624,0.121917913,8947898.364,29700000.0,98400000,2,98400000,24600000.0,49200000.0,98400000,2,98400000,16400000.0,40200000.0,98400000,74,0,0,0,0,144,232,0.05079913,0.071118782,0,7240,919.2307692,1997.259754,3989046.526,1,0,0,0,0,0,0,0,1,995.8333333,69.8,1656.428571,144,0,0,0,0,0,0,5,349,7,11595,0,235,2,20,12994.0,0.0,12994,12994,98400000.0,0.0,98400000,98400000,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
33760,83650127,7,6,11595,348,7240,0,1656.428571,2566.885263,330,0,58.0,133.2846578,142.7732441,0.155409208,6970843.917,24100000.0,83600000,4,83700000,13900000.0,34100000.0,83600000,91,83600000,16700000.0,37400000.0,83600000,4,0,0,0,0,232,164,0.083681881,0.071727327,0,7240,853.0714286,1934.712559,3743112.687,0,0,0,0,1,0,0,0,0,918.6923077,1656.428571,58.0,232,0,0,0,0,0,0,7,11595,6,348,235,229,4,32,12847.0,0.0,12847,12847,83600000.0,0.0,83600000,83600000,BENIGN
80,84638024,7,5,358,11595,352,0,51.14285714,132.6843731,8688,0,2319.0,3774.237539,141.2249416,0.141780248,7694365.818,25500000.0,84500000,1,84500000,14100000.0,34500000.0,84500000,1,148357,37089.25,65652.3295,135148,65,0,0,0,0,220,168,0.082705144,0.059075103,0,8688,919.4615385,2466.473482,6083491.436,0,0,0,0,1,0,0,0,0,996.0833333,51.14285714,2319.0,220,0,0,0,0,0,0,7,358,5,11595,251,235,2,20,1012.0,0.0,1012,1012,84500000.0,0.0,84500000,84500000,DoS Hulk
80,99942775,7,6,319,11595,313,0,45.57142857,117.9461136,4344,0,1932.5,2178.085008,119.2082169,0.130074435,8328564.583,28800000.0,99800000,3,99800000,16600000.0,40700000.0,99800000,3,136561,27312.2,54394.41552,124180,3,0,0,0,0,220,200,0.07004008,0.060034355,0,4344,851.0,1666.105547,2775907.692,0,0,0,0,1,0,0,0,0,916.4615385,45.57142857,1932.5,220,0,0,0,0,0,0,7,319,6,11595,274,235,2,20,2001.0,0.0,2001,2001,99800000.0,0.0,99800000,99800000,DoS Hulk
443,6738336,8,5,346,152,226,0,43.25,76.63037443,85,2,30.4,37.04456775,73.90548646,1.929259687,561528.0,1789133.362,6234758,2,6738336,962619.4286,2338320.976,6258669,3,479684,119921.0,168466.3899,357497,2,0,0,0,0,180,104,1.18723673,0.742022956,0,226,35.57142857,61.05824998,3728.10989,0,0,0,1,0,0,0,0,0,38.30769231,43.25,30.4,180,0,0,0,0,0,0,8,346,5,152,29200,35177,7,20,503575.0,0.0,503575,503575,6234758.0,0.0,6234758,6234758,BENIGN
80,5149488,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.165164381,1029897.6,1782820.446,4127254,54,5149488,1716496.0,2142227.31,4127254,31198,991045,991045.0,0.0,991045,991045,0,0,0,0,136,80,0.776776254,0.388388127,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,86006463,8,6,400,11595,394,0,50.0,139.0128463,5803,0,1932.5,2539.075088,139.4662631,0.162778465,6615881.769,23600000.0,85000000,0,86000000,12300000.0,32100000.0,85000000,0,2831,566.2,976.6850567,2307,49,0,0,0,0,260,200,0.093016266,0.069762199,0,5803,799.6666667,1796.924343,3228937.095,0,0,0,0,1,0,0,0,0,856.7857143,50.0,1932.5,260,0,0,0,0,0,0,8,400,6,11595,251,235,2,20,3020.0,0.0,3020,3020,85000000.0,0.0,85000000,85000000,DoS Hulk
53,265277,1,1,45,209,45,45,45.0,0.0,209,209,209.0,0.0,957.4897183,7.53928912,265277.0,0.0,265277,265277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,3.76964456,3.76964456,45,209,99.66666667,94.68544415,8965.333333,0,0,0,0,0,0,0,0,1,149.5,45.0,209.0,40,0,0,0,0,0,0,1,45,1,209,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84553182,7,6,353,11595,353,0,50.42857143,133.421459,4344,0,1932.5,1754.831473,141.3075146,0.153749388,7046098.5,24400000.0,84400000,1,84400000,14100000.0,34500000.0,84400000,1,147499,29499.8,59859.27982,136248,47,0,0,0,0,232,200,0.082788132,0.070961256,0,4344,853.4285714,1460.567577,2133257.648,0,0,0,0,1,0,0,0,0,919.0769231,50.42857143,1932.5,232,0,0,0,0,0,0,7,353,6,11595,251,235,1,32,6.0,0.0,6,6,84400000.0,0.0,84400000,84400000,DoS Hulk
443,82,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,146341.4634,24390.2439,82.0,0.0,82,82,82,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0,0,0,40,0,24390.2439,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1295628,35,42,2622,7038,408,0,74.91428571,105.2809606,976,0,167.5714286,317.1563547,7455.843807,59.43063904,17047.73684,110008.8246,952191,1,1295628,38106.70588,173327.1529,995933,3,343294,8373.02439,22588.7095,126130,1,0,0,0,0,724,864,27.01392684,32.4167122,0,976,123.8461538,246.5452766,60784.57343,0,0,0,1,0,0,0,0,1,125.4545455,74.91428571,167.5714286,724,0,0,0,0,0,0,35,2622,42,7038,8192,245,33,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,215,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1339534.884,18604.65116,71.66666667,40.99186911,119,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9302.325581,9302.325581,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99627732,6,7,430,11595,412,0,71.66666667,166.7545102,5792,0,1656.428571,2120.732252,120.699325,0.130485757,8302311.0,28700000.0,99600000,0,99600000,19900000.0,44500000.0,99600000,2,99600000,16600000.0,40600000.0,99600000,45,0,0,0,0,164,232,0.060224195,0.070261561,0,5792,859.3571429,1664.61553,2770944.863,1,0,0,0,0,0,0,0,1,925.4615385,71.66666667,1656.428571,164,0,0,0,0,0,0,6,430,7,11595,0,235,3,20,10004.0,0.0,10004,10004,99600000.0,0.0,99600000,99600000,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,50888,2,2,82,176,41,41,41.0,0.0,88,88,88.0,0.0,5069.957554,78.60399308,16962.66667,29337.77467,50839,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,80,39.30199654,39.30199654,41,88,59.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,64,0,0,0,0,0,0,2,82,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60706,2,2,66,228,33,33,33.0,0.0,114,114,114.0,0.0,4843.01387,65.89134517,20235.33333,35045.16135,60702,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,32.94567259,32.94567259,33,114,65.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,81.75,33.0,114.0,64,0,0,0,0,0,0,2,66,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84709271,8,8,630,11595,312,0,78.75,143.9799093,2896,0,1449.375,1338.89474,144.3171433,0.188881333,5647284.733,21800000.0,84400000,0,84600000,12100000.0,31900000.0,84400000,0,351625,50232.14286,90079.83326,223986,4,0,0,0,0,252,264,0.094440666,0.094440666,0,2896,719.1176471,1139.009651,1297342.985,0,0,0,0,1,0,0,0,1,764.0625,78.75,1449.375,252,0,0,0,0,0,0,8,630,8,11595,251,235,3,20,4.0,0.0,4,4,84400000.0,0.0,84400000,84400000,DoS Hulk
443,115591335,41,45,932,65855,364,0,22.73170732,64.70472332,4380,0,1463.444444,1253.583256,577.7855235,0.744000405,1359898.059,3397196.907,10000000,4,116000000,2889783.375,4521889.708,10000000,49,110000000,2509860.841,4388622.715,10000000,48,0,0,0,0,832,1044,0.354697867,0.389302537,0,4380,767.6666667,1153.550421,1330678.574,0,0,0,1,0,0,0,0,1,776.5930233,22.73170732,1463.444444,832,0,0,0,0,0,0,41,932,45,65855,8192,980,40,20,37007.5,48253.93168,190234,22929,9595598.583,1405015.732,10000000,5134082,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,3412097,2,2,86,175,45,41,43.0,2.828427125,118,57,87.5,43.13351365,76.49254989,1.172299615,1137365.667,1810783.418,3227092,31515,3258607,3258607.0,0.0,3258607,3258607,3380582,3380582.0,0.0,3380582,3380582,0,0,0,0,64,52,0.586149808,0.586149808,41,118,61.2,32.31408362,1044.2,0,0,0,0,0,0,0,0,1,76.5,43.0,87.5,64,0,0,0,0,0,0,2,86,2,175,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,361803,4,6,666,11595,333,0,166.5,192.2576396,5792,0,1932.5,2181.008184,33888.60789,27.6393507,40200.33333,78462.56639,210993,6,222999,74333.0,118502.8722,210993,6,361731,72346.2,103294.2325,222965,50,0,0,0,0,136,200,11.05574028,16.58361042,0,5792,1114.636364,1809.600579,3274654.255,0,0,0,1,0,0,0,0,1,1226.1,166.5,1932.5,136,0,0,0,0,0,0,4,666,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,100677663,4,5,400,11595,394,0,100.0,196.0204071,8688,0,2319.0,3774.237539,119.1426146,0.089394209,12600000.0,35500000.0,101000000,12,101000000,33500000.0,58000000.0,101000000,1971,138462,34615.5,59521.92263,123282,84,0,0,0,0,124,168,0.039730759,0.049663449,0,8688,1200.1,2781.310421,7735687.656,1,0,0,0,0,0,0,0,1,1333.444444,100.0,2319.0,124,0,0,0,0,0,0,4,400,5,11595,0,235,1,20,0.0,0.0,0,0,101000000.0,0.0,101000000,101000000,DoS Hulk
80,25274,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,474.7962333,79.13270555,25274.0,0.0,25274,25274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,39.56635277,39.56635277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16425,1013,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,137885,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,2045.18258,29.00968198,45961.66667,79562.91187,137833,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,14.50484099,14.50484099,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,64,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51839,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,4861.204884,77.16198229,17279.66667,29925.79657,51835,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,64,38.58099115,38.58099115,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,64,0,0,0,0,0,0,2,74,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,393925,3,4,1038,297,1038,0,346.0,599.2895794,297,0,74.25,148.5,3388.969982,17.76988005,65654.16667,137331.0041,345008,4,368882,184441.0,227076.0291,345008,23874,370141,123380.3333,212580.4771,368846,4,0,0,0,0,104,136,7.61566288,10.15421717,0,1038,166.875,367.0100962,134696.4107,0,0,0,1,0,0,0,0,1,190.7142857,346.0,74.25,104,0,0,0,0,0,0,3,1038,4,297,29200,61,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,192,2,2,68,250,34,34,34.0,0.0,125,125,125.0,0.0,1656250.0,20833.33333,64.0,105.6550993,186,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10416.66667,10416.66667,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115702237,22,18,1253,5754,865,0,56.95454545,187.9831495,2043,0,319.6666667,637.3062797,60.56062684,0.34571501,2966724.026,4545752.985,10000000,3,116000000,5509630.333,4988669.775,10000000,3,111000000,6507498.235,4938221.993,10100000,49,0,0,0,0,712,584,0.190143255,0.155571754,0,2043,170.902439,457.1654955,209000.2902,0,0,0,1,0,0,0,0,0,175.175,56.95454545,319.6666667,712,0,0,0,0,0,0,22,1253,18,5754,29200,129,4,32,42270.08333,35886.843,155938,30915,9599582.75,1434767.836,10000000,5043616,BENIGN
443,115410278,25,21,783,9409,399,0,31.32,90.91283371,1418,0,448.047619,635.3522233,88.31102547,0.398578019,2564672.844,4335727.329,10000000,1,115000000,4808761.583,5003200.516,10100000,1,111000000,5543058.0,5110676.124,10100000,48,0,0,0,0,808,680,0.216618489,0.181959531,0,1418,216.8510638,473.2374612,223953.6947,0,0,0,1,0,0,0,0,0,221.5652174,31.32,448.047619,808,0,0,0,0,0,0,25,783,21,9409,29200,357,4,32,66018.90909,98682.90876,363559,36186,10000000.0,7354.753094,10000000,9999525,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
53,55193,1,1,49,148,49,49,49.0,0.0,148,148,148.0,0.0,3569.293207,36.23647926,55193.0,0.0,55193,55193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.11823963,18.11823963,49,148,82.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,123.0,49.0,148.0,20,0,0,0,0,0,0,1,49,1,148,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31923,1,1,57,73,57,57,57.0,0.0,73,73,73.0,0.0,4072.298969,62.65075338,31923.0,0.0,31923,31923,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,31.32537669,31.32537669,57,73,62.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,93.5,57.0,73.0,20,0,0,0,0,0,0,1,57,1,73,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117918838,14,16,1588,4469,956,0,113.4285714,250.8136649,1410,0,279.3125,487.1941049,51.36583859,0.254412276,4066166.828,15000000.0,58600000,4,118000000,9070679.846,21900000.0,58700000,79,118000000,7859266.067,20500000.0,58700000,4,0,0,0,0,316,332,0.118725729,0.135686547,0,1410,195.3870968,392.5591826,154102.7118,0,0,0,1,0,0,0,0,1,201.9,113.4285714,279.3125,316,0,0,0,0,0,0,14,1588,16,4469,8192,126,11,20,500407.0,478186.6176,838536,162278,58400000.0,362061.2994,58600000,58100000,BENIGN
